page_id,category,subcategory,gt_rel,html_rel,clean_rel,digital_rel,real_rel,real_chain_label,real_chain_cn,paper_condition,lighting_condition,capture_method,page_info_image_path,page_info_matches_expected
01_academic/02_thesis/thesis_018_PhD_Biology_results,01_academic,02_thesis,01_academic/02_thesis/thesis_018_PhD_Biology_results.json,01_academic/02_thesis/thesis_018_PhD_Biology_results.html,01_academic/02_thesis/thesis_018_PhD_Biology_results.png,01_academic/02_thesis/thesis_018_PhD_Biology_results.png,01_academic/02_thesis/thesis_018_PhD_Biology_results__real_phone_flat_normal_top.jpg,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,01_academic/02_thesis/thesis_018_PhD_Biology_results.png,true
01_academic/02_thesis/thesis_019_博士论文_金融_模型,01_academic,02_thesis,01_academic/02_thesis/thesis_019_博士论文_金融_模型.json,01_academic/02_thesis/thesis_019_博士论文_金融_模型.html,01_academic/02_thesis/thesis_019_博士论文_金融_模型.png,01_academic/02_thesis/thesis_019_博士论文_金融_模型.png,01_academic/02_thesis/thesis_019_博士论文_金融_模型__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,01_academic/02_thesis/thesis_019_博士论文_金融_模型.png,true
01_academic/02_thesis/thesis_020_Master_EE_circuit,01_academic,02_thesis,01_academic/02_thesis/thesis_020_Master_EE_circuit.json,01_academic/02_thesis/thesis_020_Master_EE_circuit.html,01_academic/02_thesis/thesis_020_Master_EE_circuit.png,01_academic/02_thesis/thesis_020_Master_EE_circuit.png,01_academic/02_thesis/thesis_020_Master_EE_circuit__real_phone_flat_flash_top.png,phone_flat_flash_top,手机拍纸质文档,平整,闪光灯,俯拍,01_academic/02_thesis/thesis_020_Master_EE_circuit.png,true
01_academic/02_thesis/thesis_021_硕士论文_教育学_调查,01_academic,02_thesis,01_academic/02_thesis/thesis_021_硕士论文_教育学_调查.json,01_academic/02_thesis/thesis_021_硕士论文_教育学_调查.html,01_academic/02_thesis/thesis_021_硕士论文_教育学_调查.png,01_academic/02_thesis/thesis_021_硕士论文_教育学_调查.png,01_academic/02_thesis/thesis_021_硕士论文_教育学_调查__real_phone_flat_normal_top.jpg,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,01_academic/02_thesis/thesis_021_硕士论文_教育学_调查.png,true
01_academic/02_thesis/thesis_022_PhD_Math_proof,01_academic,02_thesis,01_academic/02_thesis/thesis_022_PhD_Math_proof.json,01_academic/02_thesis/thesis_022_PhD_Math_proof.html,01_academic/02_thesis/thesis_022_PhD_Math_proof.png,01_academic/02_thesis/thesis_022_PhD_Math_proof.png,01_academic/02_thesis/thesis_022_PhD_Math_proof__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,01_academic/02_thesis/thesis_022_PhD_Math_proof.png,true
01_academic/02_thesis/thesis_023_博士论文_材料_SEM,01_academic,02_thesis,01_academic/02_thesis/thesis_023_博士论文_材料_SEM.json,01_academic/02_thesis/thesis_023_博士论文_材料_SEM.html,01_academic/02_thesis/thesis_023_博士论文_材料_SEM.png,01_academic/02_thesis/thesis_023_博士论文_材料_SEM.png,01_academic/02_thesis/thesis_023_博士论文_材料_SEM__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,01_academic/02_thesis/thesis_023_博士论文_材料_SEM.png,true
01_academic/02_thesis/thesis_024_Master_Linguistics,01_academic,02_thesis,01_academic/02_thesis/thesis_024_Master_Linguistics.json,01_academic/02_thesis/thesis_024_Master_Linguistics.html,01_academic/02_thesis/thesis_024_Master_Linguistics.png,01_academic/02_thesis/thesis_024_Master_Linguistics.png,01_academic/02_thesis/thesis_024_Master_Linguistics__real_phone_flat_flash_top.png,phone_flat_flash_top,手机拍纸质文档,平整,闪光灯,俯拍,01_academic/02_thesis/thesis_024_Master_Linguistics.png,true
01_academic/02_thesis/thesis_025_硕士论文_医学_临床,01_academic,02_thesis,01_academic/02_thesis/thesis_025_硕士论文_医学_临床.json,01_academic/02_thesis/thesis_025_硕士论文_医学_临床.html,01_academic/02_thesis/thesis_025_硕士论文_医学_临床.png,01_academic/02_thesis/thesis_025_硕士论文_医学_临床.png,01_academic/02_thesis/thesis_025_硕士论文_医学_临床__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,01_academic/02_thesis/thesis_025_硕士论文_医学_临床.png,true
01_academic/02_thesis/thesis_026_PhD_CS_systems,01_academic,02_thesis,01_academic/02_thesis/thesis_026_PhD_CS_systems.json,01_academic/02_thesis/thesis_026_PhD_CS_systems.html,01_academic/02_thesis/thesis_026_PhD_CS_systems.png,01_academic/02_thesis/thesis_026_PhD_CS_systems.png,01_academic/02_thesis/thesis_026_PhD_CS_systems__real_screen_na_screen_screen.jpg,screen_photography,拍屏,无(屏幕显示),屏幕背光+室内光,手机对屏幕,01_academic/02_thesis/thesis_026_PhD_CS_systems.png,true
01_academic/02_thesis/thesis_027_博士论文_环境_监测,01_academic,02_thesis,01_academic/02_thesis/thesis_027_博士论文_环境_监测.json,01_academic/02_thesis/thesis_027_博士论文_环境_监测.html,01_academic/02_thesis/thesis_027_博士论文_环境_监测.png,01_academic/02_thesis/thesis_027_博士论文_环境_监测.png,01_academic/02_thesis/thesis_027_博士论文_环境_监测__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,01_academic/02_thesis/thesis_027_博士论文_环境_监测.png,true
01_academic/02_thesis/thesis_028_Master_Art_History,01_academic,02_thesis,01_academic/02_thesis/thesis_028_Master_Art_History.json,01_academic/02_thesis/thesis_028_Master_Art_History.html,01_academic/02_thesis/thesis_028_Master_Art_History.png,01_academic/02_thesis/thesis_028_Master_Art_History.png,01_academic/02_thesis/thesis_028_Master_Art_History__real_screenshot_compressed.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,01_academic/02_thesis/thesis_028_Master_Art_History.png,true
01_academic/02_thesis/thesis_029_博士论文_力学_仿真,01_academic,02_thesis,01_academic/02_thesis/thesis_029_博士论文_力学_仿真.json,01_academic/02_thesis/thesis_029_博士论文_力学_仿真.html,01_academic/02_thesis/thesis_029_博士论文_力学_仿真.png,01_academic/02_thesis/thesis_029_博士论文_力学_仿真.png,01_academic/02_thesis/thesis_029_博士论文_力学_仿真__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,01_academic/02_thesis/thesis_029_博士论文_力学_仿真.png,true
01_academic/02_thesis/thesis_030_PhD_Psychology_stats,01_academic,02_thesis,01_academic/02_thesis/thesis_030_PhD_Psychology_stats.json,01_academic/02_thesis/thesis_030_PhD_Psychology_stats.html,01_academic/02_thesis/thesis_030_PhD_Psychology_stats.png,01_academic/02_thesis/thesis_030_PhD_Psychology_stats.png,01_academic/02_thesis/thesis_030_PhD_Psychology_stats__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,01_academic/02_thesis/thesis_030_PhD_Psychology_stats.png,true
01_academic/03_technical_report/technical_report_001_新能源行业分析报告,01_academic,03_technical_report,01_academic/03_technical_report/technical_report_001_新能源行业分析报告.json,01_academic/03_technical_report/technical_report_001_新能源行业分析报告.html,01_academic/03_technical_report/technical_report_001_新能源行业分析报告.png,01_academic/03_technical_report/technical_report_001_新能源行业分析报告.png,01_academic/03_technical_report/technical_report_001_新能源行业分析报告__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,01_academic/03_technical_report/technical_report_001_新能源行业分析报告.png,true
01_academic/03_technical_report/technical_report_002_半导体行业分析,01_academic,03_technical_report,01_academic/03_technical_report/technical_report_002_半导体行业分析.json,01_academic/03_technical_report/technical_report_002_半导体行业分析.html,01_academic/03_technical_report/technical_report_002_半导体行业分析.png,01_academic/03_technical_report/technical_report_002_半导体行业分析.png,01_academic/03_technical_report/technical_report_002_半导体行业分析__real_phone_flat_normal_oblique.jpg,phone_flat_indoor_normal_oblique,手机拍纸质文档,平整,室内正常光,斜拍(30-45度),01_academic/03_technical_report/technical_report_002_半导体行业分析.png,true
01_academic/03_technical_report/technical_report_003_5G基站可行性研究,01_academic,03_technical_report,01_academic/03_technical_report/technical_report_003_5G基站可行性研究.json,01_academic/03_technical_report/technical_report_003_5G基站可行性研究.html,01_academic/03_technical_report/technical_report_003_5G基站可行性研究.png,01_academic/03_technical_report/technical_report_003_5G基站可行性研究.png,01_academic/03_technical_report/technical_report_003_5G基站可行性研究__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,01_academic/03_technical_report/technical_report_003_5G基站可行性研究.png,true
01_academic/03_technical_report/technical_report_004_AI_whitepaper_EN,01_academic,03_technical_report,01_academic/03_technical_report/technical_report_004_AI_whitepaper_EN.json,01_academic/03_technical_report/technical_report_004_AI_whitepaper_EN.html,01_academic/03_technical_report/technical_report_004_AI_whitepaper_EN.png,01_academic/03_technical_report/technical_report_004_AI_whitepaper_EN.png,01_academic/03_technical_report/technical_report_004_AI_whitepaper_EN__real_phone_flat_normal_oblique.png,phone_flat_indoor_normal_oblique,手机拍纸质文档,平整,室内正常光,斜拍(30-45度),01_academic/03_technical_report/technical_report_004_AI_whitepaper_EN.png,true
01_academic/03_technical_report/technical_report_005_审计报告,01_academic,03_technical_report,01_academic/03_technical_report/technical_report_005_审计报告.json,01_academic/03_technical_report/technical_report_005_审计报告.html,01_academic/03_technical_report/technical_report_005_审计报告.png,01_academic/03_technical_report/technical_report_005_审计报告.png,01_academic/03_technical_report/technical_report_005_审计报告__real_phone_flat_flash_top.png,phone_flat_flash_top,手机拍纸质文档,平整,闪光灯,俯拍,01_academic/03_technical_report/technical_report_005_审计报告.png,true
01_academic/03_technical_report/technical_report_006_Environmental_Impact_Assessment,01_academic,03_technical_report,01_academic/03_technical_report/technical_report_006_Environmental_Impact_Assessment.json,01_academic/03_technical_report/technical_report_006_Environmental_Impact_Assessment.html,01_academic/03_technical_report/technical_report_006_Environmental_Impact_Assessment.png,01_academic/03_technical_report/technical_report_006_Environmental_Impact_Assessment.png,01_academic/03_technical_report/technical_report_006_Environmental_Impact_Assessment__real_phone_flat_normal_oblique.png,phone_flat_indoor_normal_oblique,手机拍纸质文档,平整,室内正常光,斜拍(30-45度),01_academic/03_technical_report/technical_report_006_Environmental_Impact_Assessment.png,true
01_academic/03_technical_report/technical_report_007_软件测试报告,01_academic,03_technical_report,01_academic/03_technical_report/technical_report_007_软件测试报告.json,01_academic/03_technical_report/technical_report_007_软件测试报告.html,01_academic/03_technical_report/technical_report_007_软件测试报告.png,01_academic/03_technical_report/technical_report_007_软件测试报告.png,01_academic/03_technical_report/technical_report_007_软件测试报告__real_phone_flat_normal_top.jpg,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,01_academic/03_technical_report/technical_report_007_软件测试报告.png,true
01_academic/03_technical_report/technical_report_008_Clinical_Trial_Protocol_Synopsis,01_academic,03_technical_report,01_academic/03_technical_report/technical_report_008_Clinical_Trial_Protocol_Synopsis.json,01_academic/03_technical_report/technical_report_008_Clinical_Trial_Protocol_Synopsis.html,01_academic/03_technical_report/technical_report_008_Clinical_Trial_Protocol_Synopsis.png,01_academic/03_technical_report/technical_report_008_Clinical_Trial_Protocol_Synopsis.png,01_academic/03_technical_report/technical_report_008_Clinical_Trial_Protocol_Synopsis__real_phone_flat_normal_oblique.png,phone_flat_indoor_normal_oblique,手机拍纸质文档,平整,室内正常光,斜拍(30-45度),01_academic/03_technical_report/technical_report_008_Clinical_Trial_Protocol_Synopsis.png,true
01_academic/03_technical_report/technical_report_009_网络安全渗透测试报告,01_academic,03_technical_report,01_academic/03_technical_report/technical_report_009_网络安全渗透测试报告.json,01_academic/03_technical_report/technical_report_009_网络安全渗透测试报告.html,01_academic/03_technical_report/technical_report_009_网络安全渗透测试报告.png,01_academic/03_technical_report/technical_report_009_网络安全渗透测试报告.png,01_academic/03_technical_report/technical_report_009_网络安全渗透测试报告__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,01_academic/03_technical_report/technical_report_009_网络安全渗透测试报告.png,true
01_academic/03_technical_report/technical_report_010_AI产业白皮书,01_academic,03_technical_report,01_academic/03_technical_report/technical_report_010_AI产业白皮书.json,01_academic/03_technical_report/technical_report_010_AI产业白皮书.html,01_academic/03_technical_report/technical_report_010_AI产业白皮书.png,01_academic/03_technical_report/technical_report_010_AI产业白皮书.png,01_academic/03_technical_report/technical_report_010_AI产业白皮书__real_phone_flat_normal_oblique.png,phone_flat_indoor_normal_oblique,手机拍纸质文档,平整,室内正常光,斜拍(30-45度),01_academic/03_technical_report/technical_report_010_AI产业白皮书.png,true
01_academic/03_technical_report/technical_report_011_银行风控报告,01_academic,03_technical_report,01_academic/03_technical_report/technical_report_011_银行风控报告.json,01_academic/03_technical_report/technical_report_011_银行风控报告.html,01_academic/03_technical_report/technical_report_011_银行风控报告.png,01_academic/03_technical_report/technical_report_011_银行风控报告.png,01_academic/03_technical_report/technical_report_011_银行风控报告__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,01_academic/03_technical_report/technical_report_011_银行风控报告.png,true
01_academic/03_technical_report/technical_report_012_建筑质量检测,01_academic,03_technical_report,01_academic/03_technical_report/technical_report_012_建筑质量检测.json,01_academic/03_technical_report/technical_report_012_建筑质量检测.html,01_academic/03_technical_report/technical_report_012_建筑质量检测.png,01_academic/03_technical_report/technical_report_012_建筑质量检测.png,01_academic/03_technical_report/technical_report_012_建筑质量检测__real_phone_flat_normal_oblique.png,phone_flat_indoor_normal_oblique,手机拍纸质文档,平整,室内正常光,斜拍(30-45度),01_academic/03_technical_report/technical_report_012_建筑质量检测.png,true
